,역번호,역사명,노선번호,노선명,환승역구분,환승노선번호,환승노선명,역위도,역경도,운영기관명,역사도로명주소,제공기관코드,제공기관명
980,2757,부천시청,S1107,서울 도시철도 7호선,일반역,,,37.50454132,126.7637332,서울교통공사,경기도 부천시 길주로 202,B553766,서울교통공사
981,2758,상동,S1107,서울 도시철도 7호선,일반역,,,37.50570416,126.7529908,서울교통공사,경기도 부천시 길주로 104,B553766,서울교통공사
982,2759,삼산체육관,S1107,서울 도시철도 7호선,일반역,,,37.50636043,126.7417749,서울교통공사,인천광역시 부평구 길주로 지하713 (삼산동),B553766,서울교통공사
983,2760,굴포천,S1107,서울 도시철도 7호선,일반역,,,37.50708334,126.7311071,서울교통공사,인천광역시 부평구 길주로 지하623 (삼산동),B553766,서울교통공사
984,2761,부평구청,S1107,서울 도시철도 7호선,환승역,S2801,인천 도시철도 1호선,37.50795782,126.7211284,서울교통공사,인천광역시 부평구 길주로 지하527(갈산동),B553766,서울교통공사
985,2811,암사,S1108,서울 도시철도 8호선,일반역,,,37.54997529,127.1274183,서울교통공사,서울특별시 강동구 올림픽로 지하776 (암사동),B553766,서울교통공사
986,2812,천호,S1108,서울 도시철도 8호선,환승역,S1105,서울 도시철도 5호선,37.53842355,127.1236234,서울교통공사,서울특별시 강동구 천호대로 지하997 (천호동),B553766,서울교통공사
987,2813,강동구청,S1108,서울 도시철도 8호선,일반역,,,37.53047081,127.1202691,서울교통공사,서울특별시 강동구 올림픽로 지하550 (성내동),B553766,서울교통공사
988,2814,몽촌토성,S1108,서울 도시철도 8호선,일반역,,,37.51742473,127.1123921,서울교통공사,서울특별시 송파구 올림픽로 지하383,B553766,서울교통공사
989,2815,잠실,S1108,서울 도시철도 8호선,환승역,S1102,서울 도시철도 2호선,37.51386481,127.1024965,서울교통공사,서울특별시 송파구 올림픽로 지하 265 (잠실동),B553766,서울교통공사
990,2816,석촌,S1108,서울 도시철도 8호선,환승역,S1109,서울 도시철도 9호선,37.50535113,127.1069303,서울교통공사,서울특별시 송파구 송파대로 지하439(석촌동),B553766,서울교통공사
991,2817,송파,S1108,서울 도시철도 8호선,일반역,,,37.4997227,127.1118647,서울교통공사,서울특별시 송파구 송파대로 지하354 (가락동),B553766,서울교통공사
992,2818,가락시장,S1108,서울 도시철도 8호선,환승역,S1103,서울 도시철도 3호선,37.49292332,127.1180741,서울교통공사,서울특별시 송파구 송파대로 지하 257 (가락동),B553766,서울교통공사
993,2819,문정,S1108,서울 도시철도 8호선,일반역,,,37.4859849,127.1222272,서울교통공사,서울특별시 송파구 송파대로 지하179 (문정동),B553766,서울교통공사
994,2820,장지,S1108,서울 도시철도 8호선,일반역,,,37.47839756,127.1260529,서울교통공사,서울특별시 송파구 송파대로 지하82(장지동),B553766,서울교통공사
995,2821,복정,S1108,서울 도시철도 8호선,환승역,I4105,분당선,37.47008981,127.1264714,서울교통공사,서울특별시 송파구 송파대로 지하6 (장지동),B553766,서울교통공사
996,2822,산성,S1108,서울 도시철도 8호선,일반역,,,37.45668074,127.1498131,서울교통공사,경기도 성남시 수정구 수정로 지하365(신흥동),B553766,서울교통공사
997,2823,남한산성입구,S1108,서울 도시철도 8호선,일반역,,,37.45156254,127.1597963,서울교통공사,경기도 성남시 수정구 산성대로 지하 445,B553766,서울교통공사
998,2824,단대오거리,S1108,서울 도시철도 8호선,일반역,,,37.44512808,127.1566517,서울교통공사,경기도 성남시 수정구 산성대로 지하365 (신흥동),B553766,서울교통공사
999,2825,신흥,S1108,서울 도시철도 8호선,일반역,,,37.44088706,127.1473884,서울교통공사,경기도 성남시 수정구 산성대로 지하280 (신흥동),B553766,서울교통공사
1000,2826,수진,S1108,서울 도시철도 8호선,일반역,,,37.43732537,127.1406475,서울교통공사,경기도 성남시 수정구 산성대로 지하200 (수진동),B553766,서울교통공사
1001,2827,모란,S1108,서울 도시철도 8호선,환승역,I4105,분당선,37.43291644,127.1294298,서울교통공사,경기도 성남시 수정구 산성대로 지하100 (수진동),B553766,서울교통공사
1002,4126,언주,S1109,서울 도시철도 9호선,일반역,,,37.50744596,127.0342849,서울교통공사,서울특별시 강남구 봉은사로 지하 201,B553766,서울교통공사
1003,4127,선정릉,S1109,서울 도시철도 9호선,환승역,I4105,분당선,37.51085355,127.043641,서울교통공사,서울특별시 강남구 선릉로 지하 580,B553766,서울교통공사
1004,4128,삼성중앙,S1109,서울 도시철도 9호선,일반역,,,37.51288248,127.052705,서울교통공사,서울특별시 강남구 봉은사로 지하 501,B553766,서울교통공사
1005,4129,봉은사,S1109,서울 도시철도 9호선,일반역,,,37.51436096,127.0608922,서울교통공사,서울특별시 강남구 봉은사로 지하 601,B553766,서울교통공사
1006,4130,종합운동장,S1109,서울 도시철도 9호선,환승역,S1102,서울 도시철도 2호선,37.51096913,127.0733558,서울교통공사,서울특별시 송파구 올림픽로 지하 23,B553766,서울교통공사
1007,4131,삼전,S1109,서울 도시철도 9호선,일반역,,,37.50474464,127.0877814,서울교통공사,서울특별시 송파구 백제고분로 187,B553766,서울교통공사
1008,4132,석촌고분,S1109,서울 도시철도 9호선,일반역,,,37.50202826,127.0966224,서울교통공사,서울특별시 송파구 삼학사로 53,B553766,서울교통공사
1009,4133,석촌,S1109,서울 도시철도 9호선,환승역,S1108,서울 도시철도 8호선,37.50594926,127.1063458,서울교통공사,서울특별시 송파구 송파대로 439,B553766,서울교통공사
